Date,Open,High,Low,Close,Adj Close,Volume
2011/7/7,3.9375,3.9575,3.8625,3.9325,3.608074,98613600
2011/7/8,3.8775,3.905,3.825,3.8575,3.539262,61951600
2011/7/11,3.785,3.8,3.7125,3.7225,3.4154,71438800
2011/7/12,3.705,3.74,3.61,3.6725,3.369524,86760400
2011/7/13,3.7225,3.7475,3.63,3.665,3.362642,63436800
2011/7/14,3.68,3.7025,3.5025,3.52,3.229605,108899600
2011/7/15,3.54,3.5625,3.4525,3.525,3.234192,82773600
2011/7/18,3.4975,3.5175,3.405,3.45,3.16538,81820000
2011/7/19,3.46,3.5625,3.46,3.555,3.261717,60222400
2011/7/20,3.5675,3.5875,3.5,3.51,3.22043,66295600
2011/7/21,3.515,3.7,3.4625,3.675,3.371818,114342000
2011/7/22,3.7075,3.7625,3.66,3.75,3.44063,73719200
2011/7/25,3.6925,3.7075,3.6375,3.69,3.385581,56692000
2011/7/26,3.585,3.675,3.5475,3.6,3.303005,69827600
2011/7/27,3.55,3.5675,3.455,3.465,3.179142,65221200
2011/7/28,3.4525,3.53,3.3975,3.4575,3.172261,64817600
2011/7/29,3.4225,3.49,3.405,3.4575,3.172261,67765600
2011/8/1,3.5375,3.6525,3.5075,3.6425,3.341999,101962000
2011/8/2,3.6175,3.845,3.605,3.605,3.307593,135643200
2011/8/3,3.6125,3.715,3.5775,3.7025,3.39705,76523600
2011/8/4,3.635,3.635,3.35,3.35,3.073631,97973200
2011/8/5,3.4275,3.47,3.15,3.2375,2.970412,127058800
2011/8/8,3.08,3.19,2.9625,2.9825,2.736448,108418000
2011/8/9,3.04,3.2375,3,3.2325,2.965825,132983200
2011/8/10,3.1375,3.2275,3.0675,3.085,2.830491,114005200
2011/8/11,3.085,3.3975,3.085,3.3525,3.075924,107879200
2011/8/12,3.71,3.715,3.1675,3.22,2.954355,319578400
2011/8/15,3.2525,3.35,3.235,3.3425,3.066748,86415200
2011/8/16,3.305,3.35,3.1875,3.2475,2.979586,71686800
2011/8/17,3.2575,3.3125,3.16,3.2025,2.938298,55332800
2011/8/18,3.0575,3.0875,2.95,2.985,2.738742,80256400
2011/8/19,2.935,3.0975,2.9125,2.9325,2.690573,76133200
2011/8/22,3.015,3.05,2.9525,2.985,2.738742,61187600
2011/8/23,3.0575,3.31,3.0525,3.3075,3.034636,93831200
2011/8/24,3.3,3.31,3.175,3.26,2.991055,68750000
2011/8/25,3.195,3.2525,3.115,3.12,2.862604,69096800
2011/8/26,3.1075,3.285,3.0525,3.2525,2.984174,73266000
2011/8/29,3.345,3.3525,3.2675,3.34,3.064455,60152800
2011/8/30,3.3175,3.4475,3.295,3.42,3.137855,68476000
2011/8/31,3.445,3.48,3.3,3.3275,3.052986,70580800
2011/9/1,3.3725,3.445,3.3175,3.32,3.046105,76231200
2011/9/2,3.245,3.29,3.205,3.23,2.963529,47135600
2011/9/6,3.125,3.3025,3.095,3.295,3.023167,69624800
2011/9/7,3.5625,3.66,3.465,3.5625,3.268599,160662000
2011/9/8,3.5275,3.6125,3.4875,3.545,3.252542,88016400
2011/9/9,3.515,3.61,3.44,3.47,3.18373,86982800
2011/9/12,3.4225,3.5825,3.4225,3.5525,3.259424,91648000
2011/9/13,3.5825,3.65,3.5275,3.6325,3.332824,85383600
2011/9/14,3.7275,3.8675,3.725,3.82,3.504856,154719200
2011/9/15,3.905,3.925,3.84,3.875,3.555318,75290800
2011/9/16,3.8825,4.025,3.845,3.865,3.546143,139158800
2011/9/19,3.8,3.8275,3.6875,3.785,3.472744,96820400
2011/9/20,3.8325,3.8475,3.67,3.6875,3.383287,79243600
2011/9/21,3.7075,3.7725,3.615,3.6175,3.319061,71525200
2011/9/22,3.475,3.48,3.3125,3.3775,3.09886,131463200
2011/9/23,3.3575,3.545,3.3375,3.4475,3.163086,101144000
2011/9/26,3.49,3.5,3.3,3.455,3.169967,97212400
2011/9/27,3.5425,3.5725,3.4325,3.46,3.174555,78138800
2011/9/28,3.4675,3.555,3.3,3.355,3.078218,123653200
2011/9/29,3.415,3.4725,3.1875,3.2725,3.002524,86641600
2011/9/30,3.22,3.2375,3.1225,3.1275,2.869486,67778400
2011/10/3,3.0875,3.185,2.9525,2.9525,2.708923,94989600
2011/10/4,2.88,3.225,2.8675,3.225,2.958942,136154800
2011/10/5,3.2175,3.37,3.1525,3.34,3.064455,85670800
2011/10/6,3.3575,3.4825,3.3525,3.4725,3.186024,77319200
2011/10/7,3.4875,3.59,3.415,3.5375,3.245661,80697600
2011/10/10,3.5975,3.695,3.59,3.695,3.390167,53437600
2011/10/11,3.665,3.725,3.6425,3.655,3.353467,81608000
2011/10/12,3.725,3.7275,3.65,3.6525,3.351174,61206400
2011/10/13,3.635,3.8725,3.625,3.865,3.546143,85483200
2011/10/14,3.9325,3.9725,3.835,3.93,3.605781,70245200
2011/10/17,3.885,3.885,3.715,3.735,3.426868,61178000
2011/10/18,3.715,3.88,3.6925,3.87,3.550731,59091600
2011/10/19,3.875,3.9425,3.7825,3.7925,3.479625,55756800
2011/10/20,3.69,3.705,3.46,3.6025,3.305299,99030800
2011/10/21,3.6475,3.7075,3.56,3.62,3.321355,62842800
2011/10/24,3.635,3.8125,3.6275,3.755,3.445219,53525600
2011/10/25,3.7025,3.7325,3.605,3.6125,3.314474,57799600
2011/10/26,3.6825,3.7025,3.55,3.655,3.353467,50311600
2011/10/27,3.79,3.85,3.705,3.8125,3.497975,57773200
2011/10/28,3.78,3.935,3.77,3.9,3.578255,49015600
2011/10/31,3.775,3.7975,3.7,3.7,3.394754,51998400
2011/11/1,3.565,3.575,3.48,3.515,3.225018,79082400
2011/11/2,3.55,3.5675,3.3825,3.455,3.169967,96160800
2011/11/3,3.4925,3.67,3.4,3.6625,3.360349,74937200
2011/11/4,3.63,3.7175,3.5725,3.705,3.399343,65484000
2011/11/7,3.6775,3.74,3.6,3.685,3.380993,61353600
2011/11/8,3.7325,3.7925,3.6725,3.77,3.458981,54972800
2011/11/9,3.6825,3.73,3.565,3.58,3.284655,53224400
2011/11/10,3.6675,3.705,3.5275,3.6175,3.319061,99048400
2011/11/11,3.72,3.775,3.5175,3.745,3.436044,175156000
2011/11/14,3.745,3.7825,3.6625,3.6725,3.369524,50029200
2011/11/15,3.6375,3.7475,3.6275,3.72,3.413105,50566000
2011/11/16,3.65,3.7475,3.6325,3.645,3.344292,51242000
2011/11/17,3.6375,3.6475,3.45,3.515,3.225018,65750400
2011/11/18,3.535,3.535,3.445,3.4825,3.195199,50135200
2011/11/21,3.4275,3.6925,3.375,3.6575,3.355761,133078800
2011/11/22,3.6975,3.79,3.6775,3.77,3.458981,128748000
2011/11/23,3.73,3.7575,3.6075,3.61,3.31218,82534000
2011/11/25,3.5625,3.645,3.5,3.51,3.22043,40662000
2011/11/28,3.625,3.7625,3.625,3.7075,3.401637,69061600
2011/11/29,3.7025,3.775,3.6675,3.7275,3.419986,62344000
2011/11/30,3.84,3.9175,3.8075,3.9075,3.585136,73032400
2011/12/1,3.875,3.965,3.8575,3.955,3.628718,52976000
2011/12/2,3.9975,4.0125,3.8925,3.93,3.605781,54646400
2011/12/5,3.995,4,3.8375,3.87,3.550731,64469600
2011/12/6,3.8925,3.9,3.775,3.815,3.500268,57383200
2011/12/7,3.79,3.82,3.7125,3.7925,3.479625,51001600
2011/12/8,3.755,3.8175,3.66,3.6725,3.369524,49148800
2011/12/9,3.645,3.755,3.595,3.725,3.417693,55584000
2011/12/12,3.645,3.66,3.565,3.6325,3.332824,57320800
2011/12/13,3.68,3.725,3.51,3.5325,3.241073,51659600
2011/12/14,3.5025,3.5225,3.3575,3.395,3.114917,63602000
2011/12/15,3.4525,3.475,3.3575,3.365,3.087393,43514800
2011/12/16,3.3925,3.4575,3.3625,3.3775,3.09886,61911600
2011/12/19,3.3925,3.4325,3.2775,3.29,3.01858,46327600
2011/12/20,3.365,3.4875,3.365,3.475,3.188318,44520800
2011/12/21,3.455,3.4925,3.3625,3.43,3.14703,54842400
2011/12/22,3.44,3.5875,3.44,3.5775,3.282362,57656000
2011/12/23,3.595,3.6,3.5125,3.5425,3.250249,24894800
2011/12/27,3.5275,3.57,3.505,3.515,3.225018,19571200
2011/12/28,3.515,3.5225,3.425,3.4275,3.144737,23396000
2011/12/29,3.4625,3.5,3.4125,3.4925,3.204374,21111200
2011/12/30,3.48,3.5175,3.46,3.465,3.179142,18695600
2012/1/3,3.575,3.6,3.5025,3.51,3.22043,46804400
2012/1/4,3.5125,3.565,3.48,3.55,3.25713,34737200
2012/1/5,3.5325,3.695,3.5175,3.6775,3.374112,56354800
2012/1/6,3.675,3.6775,3.5925,3.635,3.335118,53325200
2012/1/9,3.6375,3.705,3.61,3.635,3.335118,50824400
2012/1/10,3.69,3.6925,3.595,3.62,3.321355,54632800
2012/1/11,3.5875,3.62,3.5325,3.5475,3.254836,48427200
2012/1/12,3.555,3.5575,3.4475,3.525,3.234192,65236400
2012/1/13,3.5,3.5075,3.415,3.4325,3.149323,50430000
2012/1/17,3.485,3.485,3.375,3.38,3.101155,62717600
2012/1/18,3.445,3.5225,3.4275,3.495,3.206667,63267600
2012/1/19,3.525,3.5925,3.4875,3.5875,3.291536,60831200
2012/1/20,3.5825,3.625,3.5425,3.555,3.261717,54627200
2012/1/23,3.5575,3.655,3.5125,3.6525,3.351174,56279200
2012/1/24,3.6275,3.75,3.625,3.735,3.426868,73092000
2012/1/25,3.635,3.7225,3.53,3.7125,3.406223,127415200
2012/1/26,3.7675,3.81,3.6575,3.6775,3.374112,79967200
2012/1/27,3.655,3.7475,3.625,3.7275,3.419986,44999600
2012/1/30,3.6625,3.7175,3.6075,3.7,3.394754,39907600
2012/1/31,3.71,3.7125,3.6275,3.6925,3.387875,35790000
2012/2/1,3.735,3.775,3.6825,3.7325,3.424575,42802000
2012/2/2,3.7525,3.8875,3.715,3.8725,3.553024,69623600
2012/2/3,3.93,3.9875,3.9225,3.955,3.628718,49523200
2012/2/6,3.935,3.94,3.89,3.925,3.601193,27886800
2012/2/7,3.93,3.9575,3.865,3.935,3.610368,41029600
2012/2/8,3.935,4.155,3.915,4.0775,3.741113,84761200
2012/2/9,4.1275,4.15,4.0675,4.075,3.738818,56194400
2012/2/10,4.035,4.05,3.9525,3.975,3.647069,44026800
2012/2/13,4.075,4.09,3.955,4.0375,3.704412,61066800
2012/2/14,4.0375,4.095,4.0025,4.06,3.725055,45375600
2012/2/15,4.0975,4.225,4.0325,4.0425,3.709,111085600
2012/2/16,3.765,4.145,3.75,4.1125,3.773225,188858800
2012/2/17,4.115,4.1425,3.925,3.9625,3.635599,102036000
2012/2/21,3.96,4.08,3.9525,3.9825,3.653949,51817600
2012/2/22,3.9625,4.06,3.95,3.955,3.628718,49243200
2012/2/23,3.9625,4,3.9,3.9775,3.649362,32396800
2012/2/24,3.99,3.995,3.93,3.9475,3.621837,36666800
2012/2/27,3.8975,3.915,3.8125,3.8675,3.548438,74526800
2012/2/28,3.8675,3.9125,3.7925,3.8325,3.516324,69988400
2012/2/29,3.845,3.91,3.785,3.7875,3.475037,68919600
2012/3/1,3.8025,3.8575,3.7875,3.8125,3.497975,44994400
2012/3/2,3.8,3.9,3.8,3.845,3.527793,68407600
2012/3/5,3.8175,3.825,3.6875,3.715,3.408518,51484800
2012/3/6,3.6725,3.7025,3.615,3.68,3.376405,47140000
2012/3/7,3.7,3.7175,3.65,3.7025,3.39705,44198400
2012/3/8,3.7125,3.7525,3.6925,3.715,3.408518,43085200
2012/3/9,3.725,3.7525,3.685,3.705,3.399343,36783600
2012/3/12,3.72,3.745,3.6375,3.6475,3.346587,29994800
2012/3/13,3.6625,3.7175,3.645,3.6975,3.392462,55328800
2012/3/14,3.6975,3.705,3.58,3.5925,3.296124,73570800
2012/3/15,3.6025,3.665,3.59,3.645,3.344292,38238000
2012/3/16,3.6475,3.665,3.6275,3.65,3.348881,42834000
2012/3/19,3.67,3.6875,3.6425,3.66,3.358056,40540000
2012/3/20,3.64,3.64,3.5675,3.6,3.303005,44961600
2012/3/21,3.6,3.6475,3.56,3.615,3.316767,46784000
2012/3/22,3.5875,3.64,3.5775,3.61,3.31218,42537200
2012/3/23,3.6,3.6475,3.575,3.6375,3.337412,31545600
2012/3/26,3.6725,3.6975,3.6375,3.68,3.376405,28860000
2012/3/27,3.695,3.75,3.6875,3.705,3.399343,41996800
2012/3/28,3.7525,3.84,3.725,3.79,3.477331,89244800
2012/3/29,3.785,3.8375,3.7375,3.8075,3.493386,37270000
2012/3/30,3.84,3.8725,3.785,3.85,3.532381,52724000
2012/4/2,3.84,3.8725,3.7775,3.8325,3.516324,40777600
2012/4/3,3.86,3.865,3.75,3.77,3.458981,43047600
2012/4/4,3.7125,3.76,3.64,3.6625,3.360349,49589600
2012/4/5,3.6675,3.7125,3.645,3.6575,3.355761,36942400
2012/4/9,3.6,3.6225,3.54,3.61,3.31218,36550400
2012/4/10,3.595,3.645,3.5225,3.54,3.247956,47036000
2012/4/11,3.5875,3.6625,3.575,3.585,3.289243,37296000
2012/4/12,3.59,3.69,3.575,3.67,3.36723,38486800
2012/4/13,3.6375,3.6575,3.5375,3.54,3.247956,31132400
2012/4/16,3.565,3.575,3.44,3.4975,3.208962,46346800
2012/4/17,3.5075,3.55,3.4925,3.505,3.215843,46069600
2012/4/18,3.4825,3.5,3.425,3.4675,3.181436,40076400
2012/4/19,3.4225,3.5525,3.3975,3.415,3.133267,66718800
2012/4/20,3.435,3.445,3.34,3.3475,3.071336,50959200
2012/4/23,3.29,3.3225,3.2275,3.3075,3.034636,70624400
2012/4/24,3.3175,3.345,3.1875,3.205,2.940592,73044000
2012/4/25,3.2525,3.295,3.1925,3.27,3.00023,72711200
2012/4/26,3.2675,3.3,3.245,3.2725,3.002524,53920800
2012/4/27,3.2675,3.2875,3.21,3.245,2.977293,47535600
2012/4/30,3.2275,3.2675,3.205,3.25,2.98188,26226800
2012/5/1,3.2325,3.3425,3.2325,3.3075,3.034636,40868000
2012/5/2,3.295,3.3075,3.195,3.2125,2.947473,68400800
2012/5/3,3.22,3.24,3.1375,3.1575,2.897011,41953600
2012/5/4,3.1375,3.155,3.065,3.065,2.812141,54509200
2012/5/7,3.12,3.1725,3.0925,3.1175,2.860311,60444000
2012/5/8,3.09,3.135,3.035,3.115,2.858017,46231200
2012/5/9,3.06,3.1525,3.03,3.1275,2.869486,52060800
2012/5/10,3.1575,3.1625,3.055,3.105,2.848843,59709200
2012/5/11,3.3625,3.42,3.29,3.3025,3.030049,143514000
2012/5/14,3.275,3.3325,3.2075,3.2825,3.011698,43747200
2012/5/15,3.2825,3.355,3.235,3.25,2.98188,59994000
2012/5/16,3.255,3.2925,3.175,3.185,2.922242,47048400
2012/5/17,3.1975,3.2275,3.1625,3.1625,2.901598,33536400
2012/5/18,3.17,3.185,3.005,3.02,2.770854,56728800
2012/5/21,3.025,3.0875,3.005,3.0725,2.819023,41626000
2012/5/22,3.07,3.075,2.99,3.035,2.784616,41014000
2012/5/23,3.0025,3.115,2.9575,3.11,2.85343,49600000
2012/5/24,3.1275,3.1325,3.005,3.0275,2.777736,52042000
2012/5/25,3.025,3.125,3.025,3.1,2.844255,39175200
2012/5/29,3.15,3.2,3.1375,3.18,2.917655,31000000
2012/5/30,3.145,3.1675,3.0875,3.1425,2.883248,37979200
2012/5/31,3.1425,3.155,3.0675,3.1075,2.851136,35819200
2012/6/1,3.0425,3.0725,2.99,2.995,2.747916,44098400
2012/6/4,3.01,3.0275,2.9075,2.9325,2.690573,43285600
2012/6/5,2.9175,3.025,2.9175,3.0175,2.768561,36522400
2012/6/6,3.04,3.105,3.0175,3.0975,2.84196,36896800
2012/6/7,3.1425,3.16,2.97,2.9725,2.727273,52678000
2012/6/8,2.9825,3.04,2.9775,3.03,2.780029,37030800
2012/6/11,3.1275,3.1825,3.0575,3.065,2.812141,83908000
2012/6/12,3.1,3.1575,3.095,3.1275,2.869486,49612800
2012/6/13,3.125,3.1325,3.03,3.045,2.793792,49427600
2012/6/14,3.04,3.065,2.9775,3.0075,2.759386,58988400
2012/6/15,3.03,3.075,3.0025,3.0725,2.819023,38528800
2012/6/18,3.05,3.125,3.025,3.1,2.844255,30442400
2012/6/19,3.2275,3.3575,3.2125,3.31,3.036929,96047600
2012/6/20,3.3425,3.425,3.3225,3.3625,3.085098,97272000
2012/6/21,3.36,3.36,3.2025,3.21,2.94518,51637600
2012/6/22,3.25,3.2875,3.205,3.25,2.98188,86536000
2012/6/25,3.2525,3.2625,3.135,3.1475,2.887836,49461600
2012/6/26,3.165,3.205,3.12,3.1825,2.919949,43715200
2012/6/27,3.185,3.3075,3.185,3.285,3.013992,50606400
2012/6/28,3.255,3.33,3.2275,3.31,3.036929,54589600
2012/6/29,3.3875,3.4625,3.385,3.455,3.169967,61650800
2012/7/2,3.4725,3.475,3.335,3.3625,3.085098,58168400
2012/7/3,3.3625,3.4575,3.36,3.45,3.16538,21928400
2012/7/5,3.4275,3.4425,3.3625,3.415,3.133267,28007600
2012/7/6,3.39,3.4,3.3125,3.35,3.073631,38276000
2012/7/9,3.33,3.345,3.2775,3.305,3.032342,30633600
2012/7/10,3.27,3.3675,3.18,3.205,2.940592,51202800
2012/7/11,3.215,3.255,3.1375,3.1525,2.892423,48521600
2012/7/12,3.1175,3.1225,3.0725,3.1,2.844255,47216000
2012/7/13,3.1025,3.155,3.0825,3.14,2.880955,32426000
2012/7/16,3.12,3.175,3.09,3.15,2.890129,33446000
2012/7/17,3.16,3.1775,3.04,3.0925,2.837373,44747600
2012/7/18,3.085,3.31,3.07,3.265,2.995642,61600800
2012/7/19,3.2875,3.34,3.265,3.2975,3.025461,40303600
2012/7/20,3.2775,3.3,3.1675,3.2025,2.938298,45100000
2012/7/23,3.1175,3.2675,3.0825,3.245,2.977293,45158400
2012/7/24,3.25,3.27,3.1725,3.21,2.94518,35116400
2012/7/25,3.2,3.305,3.185,3.2725,3.002524,41504400
2012/7/26,3.3325,3.37,3.2625,3.2875,3.016287,33844000
2012/7/27,3.3,3.38,3.275,3.37,3.09198,37651600
2012/7/30,3.37,3.4125,3.305,3.3325,3.057574,36355200
2012/7/31,3.3325,3.4325,3.3275,3.385,3.105742,38778800
2012/8/1,3.405,3.4375,3.3325,3.3475,3.071336,33591200
2012/8/2,3.33,3.41,3.275,3.36,3.082804,36791200
2012/8/3,3.4125,3.465,3.3325,3.43,3.14703,32654800
2012/8/6,3.4625,3.52,3.4575,3.5025,3.213549,36032400
2012/8/7,3.545,3.575,3.5175,3.5375,3.245661,40734000
2012/8/8,3.535,3.595,3.525,3.5575,3.264012,51706400
2012/8/9,3.5625,3.685,3.5575,3.6775,3.374112,82230000
2012/8/10,3.775,3.805,3.6075,3.655,3.353467,127874400
2012/8/13,3.66,3.705,3.645,3.7025,3.39705,44724400
2012/8/14,3.715,3.72,3.6325,3.6475,3.346587,38882800
2012/8/15,3.66,3.69,3.6025,3.62,3.321355,59440400
2012/8/16,3.6525,3.7075,3.64,3.695,3.390167,37100800
2012/8/17,3.695,3.695,3.63,3.6625,3.360349,30986400
2012/8/20,3.65,3.6675,3.6075,3.6625,3.360349,31439200
2012/8/21,3.675,3.6975,3.615,3.6525,3.351174,34024800
2012/8/22,3.63,3.675,3.6175,3.66,3.358056,31355600
2012/8/23,3.6525,3.655,3.5625,3.5775,3.282362,37904000
2012/8/24,3.5775,3.6675,3.57,3.65,3.348881,34772400
2012/8/27,3.6475,3.6575,3.585,3.5875,3.291536,34094400
2012/8/28,3.56,3.6075,3.5525,3.5725,3.277774,31076400
2012/8/29,3.57,3.6025,3.5625,3.58,3.284655,25041200
2012/8/30,3.5725,3.585,3.495,3.5125,3.222723,30748800
2012/8/31,3.5375,3.5625,3.4725,3.5075,3.218137,48506400
2012/9/4,3.45,3.4625,3.2875,3.32,3.046105,69445200
2012/9/5,3.3325,3.38,3.295,3.33,3.055279,48025600
2012/9/6,3.355,3.5225,3.3525,3.4325,3.149323,65729600
2012/9/7,3.345,3.3725,3.2375,3.35,3.073631,78106400
2012/9/10,3.3425,3.39,3.3125,3.32,3.046105,37110800
2012/9/11,3.3175,3.4125,3.305,3.36,3.082804,38280800
2012/9/12,3.3875,3.415,3.355,3.3975,3.117211,32260800
2012/9/13,3.4275,3.44,3.355,3.42,3.137855,43383600
2012/9/14,3.4175,3.52,3.4175,3.46,3.174555,33946800
2012/9/17,3.4675,3.4675,3.3275,3.365,3.087393,49334800
2012/9/18,3.3275,3.4275,3.325,3.3875,3.108037,35995200
2012/9/19,3.395,3.475,3.355,3.4275,3.144737,45193600
2012/9/20,3.42,3.4375,3.375,3.4025,3.121798,32059600
2012/9/21,3.4075,3.4375,3.395,3.4175,3.135561,34013600
2012/9/24,3.3625,3.42,3.3575,3.415,3.133267,35783200
2012/9/25,3.46,3.475,3.3475,3.3525,3.075924,48154400
2012/9/26,3.34,3.3425,3.255,3.295,3.023167,43681200
2012/9/27,3.3025,3.325,3.275,3.32,3.046105,55888800
2012/9/28,3.305,3.3825,3.2625,3.335,3.059867,48550800
2012/10/1,3.35,3.37,3.2675,3.28,3.009404,50423600
2012/10/2,3.3025,3.3025,3.255,3.2925,3.020873,29549200
2012/10/3,3.3,3.31,3.2425,3.26,2.991055,43087200
2012/10/4,3.2675,3.425,3.25,3.405,3.124092,50260800
2012/10/5,3.415,3.45,3.3125,3.325,3.050693,48306800
2012/10/8,3.3125,3.3275,3.2675,3.2925,3.020873,24059600
2012/10/9,3.2875,3.2975,3.2125,3.2225,2.956649,36636000
2012/10/10,3.2075,3.2225,3.155,3.1675,2.906186,32656800
2012/10/11,3.1975,3.2075,3.16,3.185,2.922242,32051600
2012/10/12,3.1625,3.1875,3.1375,3.1575,2.897011,26069600
2012/10/15,3.1625,3.2,3.125,3.1975,2.933711,24958000
2012/10/16,3.225,3.3,3.195,3.29,3.01858,36769600
2012/10/17,3.25,3.28,3.2175,3.265,2.995642,39175200
2012/10/18,3.2575,3.2575,3.2025,3.215,2.949767,25477200
2012/10/19,3.1675,3.19,3.01,3.0275,2.777736,70941200
2012/10/22,3.04,3.0575,2.9675,2.9925,2.745623,48084000
2012/10/23,2.965,3.1025,2.9575,3.0825,2.828198,57394800
2012/10/24,3.1025,3.115,3.0125,3.0425,2.791498,33291600
2012/10/25,3.0675,3.1,3.0325,3.045,2.793792,30735600
2012/10/26,3.05,3.0675,3.0125,3.0125,2.763973,38937600
2012/10/31,3.025,3.05,2.9875,2.995,2.747916,34711200
2012/11/1,3.01,3.14,3.0075,3.1375,2.878662,47322000
2012/11/2,3.17,3.175,3.1025,3.1225,2.864898,25670000
2012/11/5,3.115,3.2675,3.115,3.255,2.986467,44484000
2012/11/6,3.2625,3.2625,3.1975,3.2525,2.984174,35080400
2012/11/7,3.2275,3.2475,3.1375,3.1525,2.892423,32462000
2012/11/8,3.1875,3.27,3.1625,3.17,2.908479,83902400
2012/11/9,3.1875,3.225,3.0375,3.0475,2.796085,84628000
2012/11/12,3.0525,3.065,2.95,2.98,2.734154,64362400
2012/11/13,2.965,3.0325,2.955,2.9575,2.71351,49212000
2012/11/14,2.975,3.005,2.8825,2.885,2.646992,61930000
2012/11/15,2.9025,2.9775,2.8775,2.8975,2.65846,46668800
2012/11/16,2.8975,2.9075,2.7875,2.845,2.61029,62455200
2012/11/19,2.8975,2.935,2.8625,2.925,2.683692,40409200
2012/11/20,2.895,2.9075,2.8425,2.8725,2.652526,33697600
2012/11/21,2.8725,2.9625,2.87,2.955,2.728709,42231200
2012/11/23,2.9675,3.01,2.9525,2.975,2.747177,27693200
2012/11/26,2.98,3.035,2.975,3.0275,2.795656,36460000
2012/11/27,3.015,3.085,2.99,3.04,2.807199,45140400
2012/11/28,3.0275,3.08,2.99,3.065,2.830285,39833200
2012/11/29,3.07,3.085,3,3.01,2.779497,48868800
2012/11/30,3.0075,3.03,2.975,2.9925,2.763337,46050400
2012/12/3,3.03,3.03,2.93,2.9375,2.712549,39138000
2012/12/4,2.9425,3.03,2.925,3.025,2.793348,52806800
2012/12/5,3,3.02,2.9475,2.99,2.761028,63302400
2012/12/6,2.9825,3.015,2.9725,2.995,2.765645,41289600
2012/12/7,2.9975,3.0125,2.955,2.99,2.761028,33828800
2012/12/10,2.99,3.1125,2.9825,3.09,2.853371,51364400
2012/12/11,3.1,3.2025,3.0925,3.1625,2.920318,81672400
2012/12/12,3.1725,3.19,3.1175,3.13,2.890307,39940400
2012/12/13,3.125,3.1925,3.1025,3.1325,2.892616,37755600
2012/12/14,3.145,3.18,3.1225,3.1475,2.906466,33866000
2012/12/17,3.14,3.1575,3.0875,3.135,2.894925,44523200
2012/12/18,3.135,3.175,3.125,3.14,2.899541,41643600
2012/12/19,3.1625,3.2,3.15,3.1625,2.920318,45854400
2012/12/20,3.175,3.1775,3.125,3.16,2.918009,33433200
2012/12/21,3.1175,3.1175,3.0525,3.0875,2.851062,46217200
2012/12/24,3.085,3.095,3.0525,3.0625,2.827976,12737600
2012/12/26,3.055,3.105,3.0475,3.06,2.825667,19674000
2012/12/27,3.065,3.07,3.005,3.04,2.807199,29980400
2012/12/28,3.0125,3.0725,3.0075,3.025,2.793348,22060000
2012/12/31,3.015,3.0775,3.0075,3.065,2.830285,32646000
2013/1/2,3.14,3.1825,3.1275,3.18,2.936478,47883600
2013/1/3,3.18,3.2175,3.145,3.1825,2.938786,29888800
2013/1/4,3.1875,3.2975,3.1775,3.2875,3.035746,52496800
2013/1/7,3.285,3.295,3.17,3.1925,2.948021,61073200
2013/1/8,3.2,3.21,3.1,3.1225,2.883381,46642400
2013/1/9,3.1475,3.1625,3.0325,3.0525,2.818742,69502000
2013/1/10,3.08,3.095,3.04,3.0575,2.823359,50636800
2013/1/11,3.07,3.0725,3.0225,3.0525,2.818742,51317200
2013/1/14,3.0725,3.0725,3.015,3.05,2.816433,30568400
2013/1/15,3.035,3.035,2.9775,2.995,2.765645,37588800
2013/1/16,2.99,3.0475,2.99,3.0225,2.79104,33737600
2013/1/17,3.0325,3.075,3.025,3.0625,2.827976,58073600
2013/1/18,3.0625,3.0625,3.005,3.0425,2.809508,39708800
2013/1/22,3.04,3.0675,3.0125,3.0275,2.795656,30822400
2013/1/23,3.0375,3.04,3,3.0325,2.800274,42180800
2013/1/24,3.0225,3.06,3.0075,3.0475,2.814125,39698000
2013/1/25,3.0525,3.105,3.0375,3.1025,2.864913,39392000
2013/1/28,3.1175,3.1725,3.11,3.1525,2.911083,42249200
2013/1/29,3.14,3.1475,3.0725,3.085,2.848752,38887200
2013/1/30,3.0875,3.13,3.07,3.08,2.844136,28759200
2013/1/31,3.08,3.115,3.045,3.065,2.830285,47054400
2013/2/1,3.09,3.1025,3.065,3.0925,2.855678,28881600
2013/2/4,3.075,3.1375,3.0375,3.04,2.807199,51174400
2013/2/5,3.055,3.1275,3.045,3.11,2.871838,36729600
2013/2/6,3.035,3.11,3.0175,3.085,2.848752,53068800
2013/2/7,3.075,3.1,3.0425,3.0725,2.837211,44000000
2013/2/8,3.0925,3.1175,3.0725,3.0925,2.855678,30723200
2013/2/11,3.1175,3.16,3.0875,3.1275,2.887998,40830800
2013/2/12,3.1,3.1425,3.095,3.1075,2.869531,27780400
2013/2/13,3.11,3.1675,3.0825,3.0925,2.855678,85639600
2013/2/14,3.05,3.185,3.0125,3.1825,2.938786,88209600
2013/2/15,3.175,3.1975,3.1125,3.1825,2.938786,73386000
2013/2/19,3.185,3.1875,3.12,3.14,2.899541,43355200
2013/2/20,3.15,3.2,3.085,3.095,2.857988,71301200
2013/2/21,3.09,3.125,3.065,3.0725,2.837211,58040800
2013/2/22,3.0925,3.1325,3.075,3.13,2.890307,37014800
2013/2/25,3.1375,3.1625,3.07,3.075,2.839519,64444400
2013/2/26,3.0625,3.11,3.0525,3.0925,2.873198,48750400
